Mach,Alpha,CD,CD Power-Off,CD Power-On,CL,CP,CP (0 to 4 deg),Reynolds Number
2.29,0,0.3855284557567129794205486359,0.385528456,0.334831063,0,140.14045439238480915085787244,134.65024368474608243310056042,273341400
2.3,0,0.3842281517235113485102903116,0.384228152,0.333410567,0,140.04087854349790104806370375,134.58511900278414793814402093,274535100
2.31,0,0.3829345965812646546752223395,0.382934597,0.33199682,0,139.94054322726025164541371074,134.51927510664175031931371472,275728700
2.32,0,0.3816477290815831018215262737,0.381647729,0.33058976,0,139.83963593024155545868100036,134.45287352012756911786865506,276922300
2.33,0,0.3803674231171884569207535534,0.380367423,0.329189261,0,139.73810336721488020467568439,134.3858713629473291626763913,278115900
2.34,0,0.3790936216300223163000931131,0.379093622,0.327795268,0,139.63596981034489578794067678,134.31829035060111048523821235,279309600
2.35,0,0.3778264372273588585855242653,0.377826437,0.326407891,0,139.53325555367529689094645242,134.25014952414305415862813163,280503200
2.36,0,0.3765657912699911778910219667,0.376565791,0.325027053,0,139.43000677036861395195499174,134.18149137514657499120016359,281696800
2.37,0,0.3753114585414390826159049919,0.375311459,0.323652528,0,139.3262638226451287631846825,134.11234713217253762726960778,282890500
2.38,0,0.3740635378015656815046429767,0.374063538,0.322284414,0,139.22203040039151313235696448,134.04272614331436251804191253,284084100
2.39,0,0.3728220486107263407146501959,0.372822049,0.320922733,0,139.11733010540249698342606792,133.97264994094626936402206988,285277800
2.4,0,0.3715868003144138438538892992,0.3715868,0.319567292,0,139.01220211224496097471600778,133.9021485261589337900828769,286471400
2.41,0,0.3703578470697888968028934444,0.370357847,0.318218147,0,138.9065569768413978331699378,133.83115040678805844307718284,287665000
2.42,0,0.3691351486412221605740748491,0.369135149,0.316875256,0,138.80052601553571567093953683,133.75976558328999307847016619,288858700
2.43,0,0.3679185977932320074452450806,0.367918598,0.315538513,0,138.69419179451312207417605869,133.68807016399073471986775385,290052300
2.44,0,0.3667082449821583059095887502,0.366708245,0.314207968,0,138.58742656025062871405095963,133.61595103582711163835592468,291245900
2.45,0,0.3655040670366759057985551035,0.365504067,0.312883597,0,138.48021179624613391708379801,133.54339613532217454063235562,292439500
2.46,0,0.3643058430947386837850416140,0.364305843,0.311929745,0,138.37278099970330930552975874,133.47060481948770256983165419,293633200
2.47,0,0.3631137393183013364078162371,0.363113739,0.310982012,0,138.26498836669277241640305488,133.39745290067803012738045999,294826800
2.48,0,0.3619276277623241731377847876,0.361927628,0.310040271,0,138.15686698135810453979142103,133.32397000095458690200173577,296020400
2.49,0,0.3607474944221281139143035448,0.360747494,0.309104509,0,138.04843448073149457944968787,133.25017250167989075233581837,297214000
2.5,0,0.3595732845442052388602349259,0.359573285,0.30817467,0,137.93973637400045192595325705,133.17609627916128921198671492,298407700
2.51,0,0.3584050128150374596634839533,0.358405013,0.30725077,0,137.83075200483605780309378934,133.10172741684697579477013268,299601300
2.52,0,0.3572425105357564432862179621,0.357242511,0.306332638,0,137.72155135746177362633502839,133.0271248861951457322845634,300794900
2.53,0,0.3560858817180370605703859776,0.356085882,0.305420381,0,137.61209473737728180940434866,132.95225628270957288274218175,301988600
2.54,0,0.3549351037973772916559827591,0.354935104,0.304513974,0,137.50237408450003110861703937,132.87711406248705896609492703,303182200
2.55,0,0.3537900369570984641486358872,0.353790037,0.303613278,0,137.39248925031961491589704827,132.80178487476892211687215712,304375800
2.56,0,0.3526506582868205588186830900,0.352650658,0.30271827,0,137.28240878542749726229066178,132.72623904984617571212199788,305569500
2.57,0,0.3515170635573989734468079077,0.351517064,0.301829047,0,137.17212459834574031796551345,132.65047333548718627991268917,306763100
2.58,0,0.3503891060653324125251463614,0.350389106,0.30094546,0,137.06162982863745738795546626,132.57448101250820458868805395,307956700
2.59,0,0.3492667810871860523559218892,0.349266781,0.300067506,0,136.95102433424875013965778461,132.49834918758111887818223105,309150300
2.6,0,0.3481499505875295306294620505,0.348149951,0.299195047,0,136.84017906121628687725472419,132.42196232487762689690463396,310344000
2.61,0,0.3470388150033763858266697100,0.347038815,0.298328283,0,136.72924949203701418858330151,132.34545926740526124726114546,311537600
2.62,0,0.3459332287508800386774973763,0.345933229,0.297467067,0,136.61817317163263871997178454,132.26878575804253829979842428,312731200
2.63,0,0.3448330866977661208278696151,0.344833087,0.296611296,0,136.50690927317979450383928239,132.19190402050408263633651387,313924900
2.64,0,0.3437384595301567510928901812,0.34373846,0.29576104,0,136.3956292488520835929821659,132.11496250976564024295803345,315118500
2.65,0,0.3426492334037861386691514063,0.342649233,0.294916185,0,136.28419572923002327821907039,132.03784287414452593599914989,316312200
2.66,0,0.3415653772435788117108576925,0.341565377,0.2940767,0,136.17261191479099854300686535,131.96054713830982685699480351,317505800
2.67,0,0.3404869806277023951197149364,0.340486981,0.293242675,0,136.06099912504137468665359884,131.883182764635806385552162,318699400
2.68,0,0.3394139177437408508321224359,0.339413918,0.292413983,0,135.94926406892410814945973032,131.80566687158299642454142123,319893100
2.69,0,0.3383462796288964021632591889,0.33834628,0.291590716,0,135.83077141166064115510772021,131.72296701409083586864125114,321086700
2.7,0,0.3372838408414570098450010376,0.337283841,0.290772648,0,135.70813480592873178665926783,131.63705240194151508173463882,322280300
2.71,0,0.3362266687509909902504817824,0.336226669,0.289959847,0,135.58557018409486727468180667,131.55112267747601635228635577,323473900
2.72,0,0.3351747603685611742229295704,0.33517476,0.28915231,0,135.46314884705911233375762462,131.46524290627912689430434121,324667600
2.73,0,0.3341280969213641505447816051,0.334128097,0.288350017,0,135.34076393182196972688433981,131.3793183121616068199878451,325861200
2.74,0,0.3330865620870283667271448232,0.333086562,0.287552854,0,135.21851927531712584024167233,131.29344004249546338621420127,327054800
2.75,0,0.3320502255872328187522696037,0.332050226,0.286760888,0,135.09631603414260387427938343,131.20752015083497776477609018,328248400
2.76,0,0.3310189752451381885020643854,0.331018975,0.285974009,0,134.97425348337914246685435206,131.12164605577049526860194502,329442100
2.77,0,0.3299929006838655036601515890,0.329992901,0.285192305,0,134.85226172050191790515055795,131.03575656030708604507329002,330635700
2.78,0,0.3289717700018140195237213448,0.32897177,0.284415546,0,134.73041396061903104877729632,130.9499144715346560297168221,331829300
2.79,0,0.3279557733668949273090224717,0.327955773,0.28364392,0,134.60874115556647818198860773,130.86414837944668574717568281,333023000
2.8,0,0.3269448005416866946736334322,0.326944801,0.282877318,0,134.48714332046147725061473519,130.77836883051987616156385716,334216600
2.81,0,0.3259388401838936138703065441,0.32593884,0.282115729,0,134.36572119129421841634643194,130.69266478534946945247509394,335410200
2.82,0,0.3249378429636784848815688343,0.324937843,0.281359103,0,134.24444651036905076536032576,130.60700950392358484183505607,336603900
2.83,0,0.3239418187630271678637529614,0.323941819,0.28060745,0,134.12328291281226700588966591,130.52137246991948760894431822,337797500
2.84,0,0.3229506484216515776255595967,0.322950648,0.279860651,0,134.00233472437841281430531702,130.43584594346241800962759917,338991100
2.85,0,0.3219644176369472696358133994,0.321964418,0.279118791,0,133.88146456784866642109125497,130.35030608368626025711548631,340184700
2.86,0,0.3209829993202064806067303651,0.320982999,0.278381744,0,133.76081206523354723194657779,130.26487775818873895819533784,341378400
2.87,0,0.3200064402045010165259900320,0.32000644,0.277649556,0,133.64033958119725705423311283,130.17952584997810033183055147,342572000
2.88,0,0.3190346956499357511268709020,0.319034696,0.276922182,0,133.5200191506571708071694533,130.09422720900710298320465228,343765700
2.89,0,0.3180677473159750165145016369,0.318067747,0.276199605,0,133.39988957040195955932604198,130.00901362402159526864123117,344959300
2.9,0,0.3171055653261421087618728153,0.317105565,0.275481794,0,133.27994932084402279876565798,129.92388341854912891514938477,346152900
2.91,0,0.3161481316623106890198811483,0.316148132,0.274768731,0,133.1601942068779770475010145,129.83883557227562567669909895,347346600
2.92,0,0.3151954048781165935387806739,0.315195405,0.274060376,0,133.04062997148228782410958556,129.75387150974478715820571401,348540200
2.93,0,0.3142473871267307308168033398,0.314247387,0.273356729,0,132.92129334185157125004435272,129.66902466988215907526205911,349733800
2.94,0,0.3133040123242926567582231635,0.313304012,0.272657725,0,132.80211977247260040430990797,129.58423785384793834750231446,350927500
2.95,0,0.3123652975693810227206289722,0.312365298,0.271963382,0,132.68317316179412745690639853,129.49956682756091994499018961,352121100
2.96,0,0.3114312084212442961104600419,0.311431208,0.271273664,0,132.56445679516820624697392549,129.4150140006193879371415469,353314700
2.97,0,0.3105016988797388335089227727,0.310501699,0.270588525,0,132.4459083167954537711775316,129.33052420566582666425996115,354508300
2.98,0,0.3095767648318377477408829865,0.309576765,0.269907962,0,132.32759483503515154557758636,129.24615598033028611752905736,355702000
2.99,0,0.3086563735240134875964381922,0.308656374,0.269231942,0,132.20951778311777155364404115,129.16191023823161577836757765,356895600
3,0,0.3077405209128534277694096099,0.307740521,0.26856046,0,132.09171097153105967797811148,129.07781803038102439973079025,358089200
0.01,2,0.5242402393288034284788013421,0.533547147,0.516197182,0.239652152,141.84902162243804688858781604,141.84902162243804688858781604,1193631
0.02,2,0.5142710926835867746676961825,0.523571923,0.506221959,0.240000494,141.84902162243804688858781604,141.84902162243804688858781604,2387262
0.03,2,0.4967616226745887266823311421,0.506051781,0.488701816,0.240612311,141.84902162243804688858781604,141.84902162243804688858781604,3580892
0.04,2,0.4819410657090677212982200381,0.49122219,0.473872225,0.241130172,141.84902162243804688858781604,141.84902162243804688858781604,4774523
0.05,2,0.4697434027825749381109444047,0.479017092,0.461667127,0.241556383,141.84902162243804688858781604,141.84902162243804688858781604,5968154
0.06,2,0.4595568414579696794170884856,0.468824321,0.451474357,0.241912323,141.84902162243804688858781604,141.84902162243804688858781604,7161784
0.07,2,0.4508915453620715009037165681,0.460153743,0.442803779,0.242215106,141.84902162243804688858781604,141.84902162243804688858781604,8355415
0.08,2,0.4456327557012582985598854703,0.454891748,0.437541783,0.242398859,141.84902162243804688858781604,141.84902162243804688858781604,9549046
0.09,2,0.4466771727211064065911859625,0.455936802,0.438586837,0.242362365,141.84902162243804688858781604,141.84902162243804688858781604,10742680
0.1,2,0.4468679309054413798716947907,0.456127676,0.438777712,0.2423557,141.84902162243804688858781604,141.84902162243804688858781604,11936310
0.11,2,0.4465093328647500356545602130,0.45576886,0.438418895,0.24236823,141.84902162243804688858781604,141.84902162243804688858781604,13129940
0.12,2,0.4457910022027098042208704224,0.455050091,0.437700126,0.24239333,141.84902162243804688858781604,141.84902162243804688858781604,14323570
0.13,2,0.4448352986233065469855592292,0.454093805,0.43674384,0.242426724,141.84902162243804688858781604,141.84902162243804688858781604,15517200
0.14,2,0.4437233589662004678540948152,0.452981188,0.435631223,0.242465577,141.84902162243804688858781604,141.84902162243804688858781604,16710830
0.15,2,0.4425102248935670864726634188,0.451767314,0.434417349,0.242507967,141.84902162243804688858781604,141.84902162243804688858781604,17904460
0.16,2,0.4412338741649283803571695352,0.450490185,0.433140221,0.242552565,141.84902162243804688858781604,141.84902162243804688858781604,19098090
0.17,2,0.4399208191747052938113385191,0.44917633,0.431826365,0.242598446,141.84902162243804688858781604,141.84902162243804688858781604,20291720
0.18,2,0.4385898335157462106343920182,0.447844533,0.430494568,0.242644953,141.84902162243804688858781604,141.84902162243804688858781604,21485350
0.19,2,0.4372542694585820748191542840,0.446508155,0.42915819,0.242691621,141.84902162243804688858781604,141.84902162243804688858781604,22678980
0.2,2,0.4359235916126935656037002081,0.445176666,0.427826701,0.242738117,141.84902162243804688858781604,141.84902162243804688858781604,23872610
0.21,2,0.4346045700727264467848673356,0.443856841,0.426506876,0.242784207,141.84902162243804688858781604,141.84902162243804688858781604,25066240
0.22,2,0.4333019870814491697020826524,0.442553464,0.425203499,0.242829721,141.84902162243804688858781604,141.84902162243804688858781604,26259880
0.23,2,0.4320191615330973897536338247,0.441269856,0.423919891,0.242874546,141.84902162243804688858781604,141.84902162243804688858781604,27453510
0.24,2,0.4307583902156228852415357473,0.440008316,0.422658351,0.2429186,141.84902162243804688858781604,141.84902162243804688858781604,28647140
0.25,2,0.4295211012855931356969444756,0.438770273,0.421420308,0.242961833,141.84902162243804688858781604,141.84902162243804688858781604,29840770
0.26,2,0.4284620339893199329940700931,0.43771056,0.420360595,0.242998839,141.84902162243804688858781604,141.84902162243804688858781604,31034400
0.27,2,0.4274287003698812652974321431,0.436676597,0.419326632,0.243034946,141.84902162243804688858781604,141.84902162243804688858781604,32228030
0.28,2,0.4264210801707254912070345654,0.435668362,0.418318398,0.243070154,141.84902162243804688858781604,141.84902162243804688858781604,33421660
0.29,2,0.4254388918139553584719068836,0.434685575,0.417335611,0.243104474,141.84902162243804688858781604,141.84902162243804688858781604,34615290
0.3,2,0.4244817685761826500212300150,0.433727869,0.416377904,0.243137918,141.84902162243804688858781604,141.84902162243804688858781604,35808920
0.31,2,0.4235491884823611494071087118,0.43279472,0.415444755,0.243170504,141.84902162243804688858781604,141.84902162243804688858781604,37002550
0.32,2,0.4226406195551337764384572966,0.431885597,0.414535633,0.243202252,141.84902162243804688858781604,141.84902162243804688858781604,38196180
0.33,2,0.4217553839039820832826897562,0.430999822,0.413649857,0.243233184,141.84902162243804688858781604,141.84902162243804688858781604,39389820
0.34,2,0.4208928820622268462557590573,0.430136795,0.41278683,0.243263321,141.84902162243804688858781604,141.84902162243804688858781604,40583440
0.35,2,0.4200523989684214273396479098,0.429295799,0.411945834,0.243292689,141.84902162243804688858781604,141.84902162243804688858781604,41777080
0.36,2,0.4192332763753899874259356536,0.428476177,0.411126212,0.243321311,141.84902162243804688858781604,141.84902162243804688858781604,42970710
0.37,2,0.4184348661101796494300178330,0.42767728,0.410327316,0.243349209,141.84902162243804688858781604,141.84902162243804688858781604,44164340
0.38,2,0.4176565109522966015207779145,0.426898451,0.409548486,0.243376407,141.84902162243804688858781604,141.84902162243804688858781604,45357970
0.39,2,0.4168975212706180000158928184,0.426138998,0.408789034,0.243402927,141.84902162243804688858781604,141.84902162243804688858781604,46551600
0.4,2,0.4161572779858501959048975074,0.425398304,0.408048339,0.243428793,141.84902162243804688858781604,141.84902162243804688858781604,47745230
0.41,2,0.4154351749714830476505273321,0.424675761,0.407325796,0.243454025,141.84902162243804688858781604,141.84902162243804688858781604,48938860
0.42,2,0.4147305859252545299317970673,0.423970742,0.406620777,0.243478644,141.84902162243804688858781604,141.84902162243804688858781604,50132490
0.43,2,0.4140429713099641762425082795,0.423282709,0.405932744,0.243502671,141.84902162243804688858781604,141.84902162243804688858781604,51326120
0.44,2,0.4133717315715822583159502627,0.42261106,0.405261095,0.243526126,141.84902162243804688858781604,141.84902162243804688858781604,52519750
0.45,2,0.4127163159247421443967116966,0.421955245,0.40460528,0.243549027,141.84902162243804688858781604,141.84902162243804688858781604,53713380
0.46,2,0.4120762561878046176059948741,0.421314795,0.40396483,0.243571392,141.84902162243804688858781604,141.84902162243804688858781604,54907020
0.47,2,0.4114510071198221213366461885,0.420689164,0.4033392,0.24359324,141.84902162243804688858781604,141.84902162243804688858781604,56100640
0.48,2,0.4108400874739483936682537483,0.420077872,0.402727908,0.243614586,141.84902162243804688858781604,141.84902162243804688858781604,57294270
0.49,2,0.4102430625603908214911196520,0.419480484,0.402130519,0.243635448,141.84902162243804688858781604,141.84902162243804688858781604,58487910
0.5,2,0.4096594628841541293116255350,0.418896528,0.401546563,0.24365584,141.84902162243804688858781604,141.84902162243804688858781604,59681540
0.51,2,0.4090888728324217318166612090,0.41832559,0.400975625,0.243675777,141.84902162243804688858781604,141.84902162243804688858781604,60875160
0.52,2,0.4085308538038835688184057681,0.417767231,0.400417266,0.243695276,141.84902162243804688858781604,141.84902162243804688858781604,62068800
0.53,2,0.4079850654275406698528300496,0.41722111,0.399871145,0.243714347,141.84902162243804688858781604,141.84902162243804688858781604,63262420
0.54,2,0.4074510883221708811576863040,0.416686808,0.399336843,0.243733005,141.84902162243804688858781604,141.84902162243804688858781604,64456060
0.55,2,0.4069285949352501893315935451,0.416163996,0.398814031,0.243751262,141.84902162243804688858781604,141.84902162243804688858781604,65649690
0.56,2,0.4064171961241089279682053381,0.415652285,0.39830232,0.243769131,141.84902162243804688858781604,141.84902162243804688858781604,66843320
0.57,2,0.4059165813723456128769782319,0.415151365,0.3978014,0.243786624,141.84902162243804688858781604,141.84902162243804688858781604,68036950
0.58,2,0.4054264189854777033256041095,0.414660904,0.397310939,0.243803751,141.84902162243804688858781604,141.84902162243804688858781604,69230580
0.59,2,0.4049464006784206944284796287,0.414180593,0.396477589,0.243832852,141.84902162243804688858781604,141.84902162243804688858781604,70424210
0.6,2,0.4044762354021030203885181022,0.413710141,0.395654097,0.243861609,141.84902162243804688858781604,141.84902162243804688858781604,71617850
0.61,2,0.4042934613797298893389943842,0.413527256,0.395118172,0.243880324,141.84902162243804688858781604,141.84902162243804688858781604,72811480
0.62,2,0.4041095006038941445601424946,0.413343183,0.39458106,0.243899081,141.84902162243804688858781604,141.84902162243804688858781604,74005100
0.63,2,0.4039340442548275657116581646,0.41316762,0.394052457,0.24391754,141.84902162243804688858781604,141.84902162243804688858781604,75198740
0.64,2,0.4037668467746695188782947320,0.41300032,0.393532118,0.24393571,141.84902162243804688858781604,141.84902162243804688858781604,76392370
0.65,2,0.4036076647489285749297609693,0.412841041,0.393019799,0.243953601,141.84902162243804688858781604,141.84902162243804688858781604,77585990
0.66,2,0.4034562339655996864799756258,0.412689518,0.392515237,0.243971221,141.84902162243804688858781604,141.84902162243804688858781604,78779630
0.67,2,0.4033123522848932762029387071,0.412545549,0.392018228,0.243988577,141.84902162243804688858781604,141.84902162243804688858781604,79973260
0.68,2,0.4031757906301249619928544143,0.412408904,0.391528543,0.244005677,141.84902162243804688858781604,141.84902162243804688858781604,81166890
0.69,2,0.4030463594699748023947087324,0.412279394,0.391045994,0.244022528,141.84902162243804688858781604,141.84902162243804688858781604,82360520
0.7,2,0.4029238344550663876014988971,0.412156794,0.390570354,0.244039138,141.84902162243804688858781604,141.84902162243804688858781604,83554150
0.71,2,0.4028080252245076055268880465,0.412040914,0.390101435,0.244055513,141.84902162243804688858781604,141.84902162243804688858781604,84747780
0.72,2,0.4026987479189617102323867238,0.41193157,0.389639051,0.244071659,141.84902162243804688858781604,141.84902162243804688858781604,85941420
0.73,2,0.4025958395415514172874889130,0.411828599,0.389183041,0.244087584,141.84902162243804688858781604,141.84902162243804688858781604,87135050
0.74,2,0.4024991153834401218071570935,0.411731816,0.388733218,0.244103292,141.84902162243804688858781604,141.84902162243804688858781604,88328670
0.75,2,0.4024083922753155879738471767,0.411641038,0.3882894,0.24411879,141.84902162243804688858781604,141.84902162243804688858781604,89522300
0.76,2,0.4023235257868586377435949195,0.41155612,0.387851442,0.244134084,141.84902162243804688858781604,141.84902162243804688858781604,90715940
0.77,2,0.4022443663625344181028620603,0.411476912,0.387419195,0.244149178,141.84902162243804688858781604,141.84902162243804688858781604,91909560
0.78,2,0.4021707508193902709634952142,0.411403251,0.386992495,0.244164079,141.84902162243804688858781604,141.84902162243804688858781604,93103190
0.79,2,0.4021025798537324720521692241,0.411335039,0.386571243,0.24417879,141.84902162243804688858781604,141.84902162243804688858781604,94296830
0.8,2,0.4020396515392843656586530212,0.411272072,0.386155237,0.244193317,141.84902162243804688858781604,141.84902162243804688858781604,95490460
0.81,2,0.4019818527149455688049080694,0.411214238,0.385744363,0.244207665,141.84902162243804688858781604,141.84902162243804688858781604,96684090
0.82,2,0.4019290795476143337112618450,0.411161433,0.385338518,0.244221837,141.84902162243804688858781604,141.84902162243804688858781604,97877720
0.83,2,0.4018812106967492742448822236,0.411113535,0.38493758,0.244235838,141.84902162243804688858781604,141.84902162243804688858781604,99071350
0.84,2,0.4018380776715696857364816491,0.411070376,0.384541381,0.244249674,141.84902162243804688858781604,141.84902162243804688858781604,100265000
0.85,2,0.4017996144722570066086667678,0.411031889,0.384149855,0.244263346,141.84902162243804688858781604,141.84902162243804688858781604,101458600
0.86,2,0.4017656993747947150215245814,0.410997953,0.38376288,0.24427686,141.84902162243804688858781604,141.84902162243804688858781604,102652200
0.87,2,0.4017361549232279035925141930,0.410968391,0.383380278,0.244290221,141.84902162243804688858781604,141.84902162243804688858781604,103845900
0.88,2,0.4017109905334310572040528330,0.410943211,0.383002059,0.244303428,141.84902162243804688858781604,141.84902162243804688858781604,105039500
0.89,2,0.4016900601421985780578617874,0.410922268,0.382628076,0.244316488,141.84902162243804688858781604,141.84902162243804688858781604,106233100
0.9,2,0.4016732001253759433731581744,0.410905397,0.382258166,0.244329406,141.84902162243804688858781604,141.84902162243804688858781604,107426800
0.91,2,0.404404578,0.41385844,0.385016407,0.250540746,141.9682359,141.7038846,108620400
0.92,2,0.412598711,0.422277568,0.392851132,0.256574811,142.0874501,141.5587475,109814000
0.93,2,0.424899928,0.434806283,0.404139566,0.26248827,142.2066644,141.4136105,111007700
0.94,2,0.437211161,0.44734502,0.415074348,0.268414079,142.3258786,141.2684735,112201300
0.95,2,0.449522394,0.459883758,0.426009129,0.274339889,142.4450929,141.1233364,113394900
0.96,2,0.461833627,0.472422495,0.43694391,0.280265698,142.5643071,140.9781994,114588500
0.97,2,0.47414486,0.484961233,0.447878692,0.286191507,142.6835214,140.8330623,115782200
0.98,2,0.486456094,0.49749997,0.458813473,0.292117316,142.8027356,140.6879253,116975800
0.99,2,0.498767327,0.510038708,0.469748255,0.298043125,142.9219499,140.5427883,118169400
1,2,0.51107856,0.522577445,0.480683036,0.303968934,143.0411641,140.3976512,119363100
1.01,2,0.523389793,0.535116183,0.491617818,0.309894743,143.1603783,140.2525142,120556700
1.02,2,0.535701026,0.54765492,0.502552599,0.315820552,143.2795926,140.1073771,121750300
1.03,2,0.548012259,0.560193658,0.513487381,0.321746361,143.3988068,139.9622401,122944000
1.04,2,0.560323493,0.572732395,0.524422162,0.32767217,143.5180211,139.8171031,124137600
1.05,2,0.5726347257221224942654201054,0.585271133,0.535356944,0.333597979,143.63723533676765109445223151,139.67196601120414989127122295,125331200
1.06,2,0.5710987743267851027741963978,0.583789729,0.534086996,0.33523311,143.71027157602471360687035896,139.75324152900525269559033961,126524800
1.07,2,0.5695783927585756531975944915,0.582319717,0.53282844,0.336747784,143.77828753834924235604755677,139.82876450562997695390395795,127718500
1.08,2,0.5680732005405632373021488205,0.58086161,0.531581789,0.33816763,143.84253596467492534002734769,139.89992513908559020589088036,128912100
1.09,2,0.5665827011910197800414110538,0.579415533,0.530347168,0.339510415,143.90355439417733923143500618,139.96739086708819171317183902,130105800
1.1,2,0.5651065171920998914502596044,0.577981556,0.529124647,0.340789029,143.96207224945022622917200866,140.03194977148766929219981185,131299400
1.11,2,0.5636442159013346804694638131,0.576559585,0.527914132,0.342013174,144.01831512566659896231786029,140.09390528795094373230008528,132493000
1.12,2,0.5621954159037033517922246072,0.575149499,0.526715503,0.343190351,144.07270966314183867007903118,140.15371794295663664894130846,133686600
1.13,2,0.5607597102756814840364512036,0.573751103,0.525528562,0.344326585,144.12544270815414708176824642,140.21161789508095302106664255,134880300
1.14,2,0.5593367867538106830169682828,0.572364249,0.524353164,0.345426661,144.17672638481641914265258059,140.26784509909077854673157639,136073900
1.15,2,0.5579262818347433478215094398,0.570988713,0.523189084,0.346494562,144.22674995948427216116822116,140.32261061409195306545723212,137267500
1.16,2,0.5556362343441690833918024305,0.568732105,0.521143932,0.347564749,144.27560941008105263437781709,140.37603478687217209084276475,138461200
1.17,2,0.5533290761767513690594058144,0.56645748,0.519080763,0.348609867,144.3234586963210345848830115,140.42828463219624598448615587,139654800
1.18,2,0.5510371700383942574490093184,0.564197302,0.517032041,0.349631162,144.37043991365944388296833188,140.4795123881797184734013415,140848400
1.19,2,0.5487602914655037039274178172,0.561951419,0.514997614,0.350630666,144.41647609386927196737573956,140.52966990013239038767224211,142042100
1.2,2,0.5464981146724018943668611791,0.559719566,0.51283977,0.35161497,144.46182639587911594197567558,140.57900833970306149074479959,143235700
1.21,2,0.5442503380094612007558045352,0.557501496,0.5106217,0.352583434,144.5064709810392485323452128,140.62752607050621273177907198,144429300
1.22,2,0.5420167724826559570218589931,0.555297066,0.50841727,0.3535348,144.55044687612320861675374137,140.67527002422470874628862504,145623000
1.23,2,0.5397970050180078726483294241,0.553105905,0.50622611,0.354470304,144.5937951471436675980287391,140.72228969373825969397567235,146816600
1.24,2,0.5375909591810183488794189499,0.55091295,0.504033155,0.354960777,144.58437431053806159018704281,140.71768563032304492044333551,148010200
1.25,2,0.5353983049140261871479772222,0.548705485,0.50182569,0.354651527,144.47875500020786075272995115,140.61910721725192175915377501,149203800
1.26,2,0.5332189815598948410081448351,0.546511522,0.499631727,0.354346502,144.37463257102632900113891997,140.52193152349566763678539098,150397500
1.27,2,0.5310781666612781189492206673,0.544356244,0.497476449,0.354044499,144.27189686944879393612536351,140.42605601369888851854606063,151591100
1.28,2,0.5289696634668732054337458289,0.54223344,0.495353645,0.353745456,144.17046106419344839608221917,140.33139957911799805428510095,152784700
1.29,2,0.5268872007541455366054355993,0.540136826,0.493257031,0.353449344,144.0703024087002280920669732,140.23793905138863995186812362,153978400
1.3,2,0.5248282105277494939219747838,0.538063824,0.491184029,0.353155975,143.97127467913944427929718185,140.14554002467357964969485735,155172000
1.31,2,0.5227915245348826450813149147,0.536013259,0.489133463,0.352865232,143.87337638110762457504768566,140.05419933474832492751901228,156365600
1.32,2,0.5207757998057912930663282028,0.533983777,0.487103982,0.352576916,143.77647379109722826764015139,139.96379419671416354687745798,157559300
1.33,2,0.5187805394104380975726842471,0.531974878,0.485095083,0.352290904,143.68057473522966532045837665,139.87433003534898324091157868,158752900
1.34,2,0.5168048980840074383462664494,0.529985709,0.483105913,0.352007017,143.5855527539241693818071653,139.78569100045926653225445582,159946500
1.35,2,0.5148485624760863504519238778,0.528015949,0.481136154,0.35172512,143.49149245403181079834307664,139.69795147284562814239639834,161140100
1.36,2,0.5129109085880958534708383972,0.526064972,0.479185176,0.351445109,143.39821346929970074043899385,139.61094801715853282014404405,162333800
1.37,2,0.5109916783187693887860357219,0.524132513,0.477252718,0.351166864,143.3057394115753706484720203,139.52470039766198085283692637,163527400
1.38,2,0.5090905393486120624604467126,0.522218236,0.475338441,0.350890258,143.21402835497892191223361714,139.43916946338712289310857105,164721000
1.39,2,0.5072071614492026405397279041,0.520321806,0.473442011,0.350615181,143.12310838834180670830766554,139.35437908588802120759571962,165914700
1.4,2,0.5053412411613205876280567345,0.518442916,0.471563121,0.350341543,143.03280875336209125613325346,139.27017480358125538736916004,167108300
1.41,2,0.5034924934386690950076874128,0.516581277,0.469701482,0.350069249,142.94316351649499511680288241,139.18658605564453942261011012,168301900
1.42,2,0.5016606810079837340037438942,0.514736648,0.467856853,0.349798208,142.85413928975161507107774682,139.10358177720552303951291328,169495600
1.43,2,0.4998457506617510044123664067,0.512908974,0.466029179,0.349528373,142.76578180252839781913344149,139.02120238325908736748638461,170689200
1.44,2,0.4980473912251539583571087858,0.511097939,0.464218143,0.349259616,142.67798496196164120691666512,138.95528976057932275118779422,171882800
1.45,2,0.4962653927350844746327716668,0.509303331,0.462423536,0.348991904,142.59073246011288710281421855,138.89866324543034486073232143,173076500
1.46,2,0.4944996522488628915887075369,0.507525045,0.460645249,0.348725159,142.50399666860817285192162325,138.84247918569909602287896806,174270100
1.47,2,0.4927498764998888750737702772,0.505762784,0.458882988,0.348459305,142.41781781029514253264959468,138.78677348071964297452541501,175463700
1.48,2,0.4910161386399103622964317475,0.504016619,0.457136824,0.348194303,142.33211330015430545678875236,138.7314720169562979796406132,176657300
1.49,2,0.4892980694906164601447172457,0.50228618,0.455406384,0.347930085,142.2468588616184052850393953,138.67655264440529683712550778,177851000
1.5,2,0.4875955910461337237956909058,0.500571385,0.453691589,0.347666589,142.16209933645071573218495797,138.62205563199795634477330666,179044600
1.51,2,0.4859086643820146691938686646,0.498872194,0.451992398,0.347403775,142.07775548666228199861564192,138.56790964266153541697661644,180238200
