340.290286208393,1.22488240095413,101312.987439831
340.286448017813,1.22476481054521,101300.976032871
340.282609783941,1.2246472287728,101288.965779036
340.278771506775,1.22452965563645,101276.956678241
340.274933186313,1.22441209113573,101264.948730401
340.271094822555,1.22429453527019,101252.941935432
340.267256415498,1.22417698803941,101240.936293248
340.263417965141,1.22405944944293,101228.931803767
340.259579471482,1.22394191948032,101216.928466902
340.255740934521,1.22382439815114,101204.926282568
340.251902354256,1.22370688545495,101192.925250682
340.248063730685,1.22358938139132,101180.925371159
340.244225063806,1.22347188595979,101168.926643914
340.240386353619,1.22335439915994,101156.929068862
340.236547600122,1.22323692099132,101144.932645919
340.232708803313,1.22311945145349,101132.937375
340.228869963191,1.22300199054602,101120.94325602
340.225031079755,1.22288453826846,101108.950288895
340.221192153002,1.22276709462038,101096.95847354
340.217353182932,1.22264965960133,101084.967809871
340.213514169543,1.22253223321088,101072.978297802
340.209675112834,1.22241481544859,101060.98993725
340.205836012803,1.22229740631402,101049.00272813
340.201996869448,1.22218000580672,101037.016670357
340.198157682769,1.22206261392627,101025.031763846
340.194318452763,1.22194523067222,101013.048008513
340.19047917943,1.22182785604412,101001.065404273
340.186639862767,1.22171049004155,100989.083951042
340.182800502774,1.22159313266407,100977.103648735
340.178961099448,1.22147578391122,100965.124497268
340.175121652789,1.22135844378259,100953.146496556
340.171282162795,1.22124111227771,100941.169646514
340.167442629464,1.22112378939617,100929.193947058
340.163603052796,1.22100647513751,100917.219398103
340.159763432788,1.2208891695013,100905.245999564
340.155923769438,1.22077187248709,100893.273751358
340.152084062747,1.22065458409446,100881.3026534
340.148244312711,1.22053730432296,100869.332705604
340.144404519331,1.22042003317215,100857.363907888
340.140564682603,1.22030277064159,100845.396260165
340.136724802527,1.22018551673085,100833.429762351
340.132884879101,1.22006827143948,100821.464414362
340.129044912324,1.21995103476705,100809.500216114
340.125204902195,1.21983380671311,100797.537167522
340.121364848711,1.21971658727723,100785.5752685
340.117524751872,1.21959937645898,100773.614518966
340.113684611675,1.2194821742579,100761.654918834
340.10984442812,1.21936498067356,100749.69646802
340.106004201205,1.21924779570552,100737.739166439
340.102163930928,1.21913061935334,100725.783014007
340.098323617289,1.21901345161659,100713.828010639
340.094483260285,1.21889629249483,100701.874156251
340.090642859915,1.21877914198761,100689.921450759
340.086802416177,1.2186620000945,100677.969894077
