0,4.19708192049272,0,0,1.22095406282787,464.755955981213,464.755955981213
0.0196725348978699,4.19736036941281,0,0,1.22052720375207,464.681418140755,464.681418140755
0.0393450697957397,4.19763860585357,0,0,1.22010034467626,464.606949165448,464.606949165448
0.0590176046936096,4.1979166295585,0,0,1.21967348560046,464.532548979302,464.532548979302
0.0786901395914794,4.19819444027067,0,0,1.21924662652465,464.458217506277,464.458217506277
0.0983626744893493,4.19847203773276,0,0,1.21881976744884,464.383954670282,464.383954670282
0.118035209387219,4.198749421687,0,0,1.21839290837304,464.309760395177,464.309760395177
0.137707744285089,4.19902659187523,0,0,1.21796604929723,464.235634604774,464.235634604774
0.157380279182959,4.19930354803888,0,0,1.21753919022143,464.161577222834,464.161577222834
0.177052814080829,4.19958028991895,0,0,1.21711233114562,464.087588173066,464.087588173066
0.196725348978699,4.199856817256,0,0,1.21668547206982,464.013667379133,464.013667379133
0.216397883876568,4.20013312979022,0,0,1.21625861299401,463.939814764645,463.939814764645
0.236070418774438,4.20040922726134,0,0,1.21583175391821,463.866030253162,463.866030253162
0.255742953672308,4.20068510940869,0,0,1.2154048948424,463.792313768194,463.792313768194
0.275415488570178,4.20096077597117,0,0,1.2149780357666,463.718665233201,463.718665233201
0.295088023468048,4.20123622668726,0,0,1.21455117669079,463.645084571591,463.645084571591
0.314760558365918,4.20151146129501,0,0,1.21412431761498,463.571571706725,463.571571706725
0.334433093263788,4.20178647953207,0,0,1.21369745853918,463.498126561908,463.498126561908
0.354105628161657,4.20206128113563,0,0,1.21327059946337,463.424749060397,463.424749060397
0.373778163059527,4.20233586584248,0,0,1.21284374038757,463.351439125399,463.351439125399
0.393450697957397,4.20261023338897,0,0,1.21241688131176,463.278196680068,463.278196680068
0.413123232855267,4.20288438351103,0,0,1.21199002223596,463.205021647508,463.205021647508
0.432795767753137,4.20315831594417,0,0,1.21156316316015,463.13191395077,463.13191395077
0.452468302651007,4.20343203042345,0,0,1.21113630408435,463.058873512856,463.058873512856
0.472140837548876,4.20370552668351,0,0,1.21070944500854,462.985900256715,462.985900256715
0.491813372446746,4.20397880445856,0,0,1.21028258593273,462.912994105244,462.912994105244
0.511485907344616,4.20425186348238,0,0,1.20985572685693,462.84015498129,462.84015498129
0.531158442242486,4.20452470348831,0,0,1.20942886778112,462.767382807647,462.767382807647
0.550830977140356,4.20479732420927,0,0,1.20900200870532,462.694677507057,462.694677507057
0.570503512038226,4.20506972537773,0,0,1.20857514962951,462.622039002211,462.622039002211
0.590176046936096,4.20534190672574,0,0,1.20814829055371,462.549467215746,462.549467215746
0.609848581833966,4.2056138679849,0,0,1.2077214314779,462.476962070248,462.476962070248
0.629521116731835,4.20588560888637,0,0,1.2072945724021,462.404523488252,462.404523488252
0.649193651629705,4.20615712916089,0,0,1.20686771332629,462.332151392238,462.332151392238
