message_type,pc_time_s,sensor_time_startup_ns,imu_accel_x_mps2,imu_accel_y_mps2,imu_accel_z_mps2,imu_gyro_x_radps,imu_gyro_y_radps,imu_gyro_z_radps,gnss_lat_deg,gnss_lon_deg,gnss_alt_m,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_fix,gnss_num_sats
imu,1777665746.0550807,118181257000,-0.14419995248317719,-0.09790991246700287,-9.71377944946289,-0.028773073107004166,0.04345438629388809,-0.19801421463489532,,,,,,,,
imu,1777665746.058363,118191257000,-0.3063777983188629,1.1266586780548096,-10.073582649230957,0.05721217766404152,0.03426384925842285,-0.1457246094942093,,,,,,,,
imu,1777665746.0629125,118201256000,-0.1892874538898468,1.0321956872940063,-10.081916809082031,-0.08709097653627396,0.09226618707180023,-0.1465482860803604,,,,,,,,
imu,1777665746.078836,118211257000,-0.31300315260887146,-0.10888779163360596,-10.043476104736328,-0.0031757010146975517,0.05295615643262863,-0.24912069737911224,,,,,,,,
imu,1777665746.0811095,118221257000,-0.06144798919558525,-0.9937050342559814,-10.114112854003906,-0.08079423755407333,0.1863180249929428,-0.3685157001018524,,,,,,,,
imu,1777665746.0971196,118231257000,0.5462835431098938,-0.12016893923282623,-10.066207885742188,-0.025286264717578888,0.11479130387306213,-0.6138596534729004,,,,,,,,
imu,1777665746.1013873,118241257000,-0.0807165652513504,-0.24467919766902924,-9.825201034545898,0.32274988293647766,0.12626351416110992,-0.8253929018974304,,,,,,,,
imu,1777665746.10824,118251257000,0.8360114097595215,0.9960510730743408,-10.162374496459961,0.17224697768688202,0.14205077290534973,-0.8601962327957153,,,,,,,,
imu,1777665746.124286,118261257000,0.32964253425598145,1.4395357370376587,-9.926968574523926,0.4285469055175781,0.007746780291199684,-0.7247648239135742,,,,,,,,
imu,1777665746.1293523,118271257000,-0.44254031777381897,2.9352164268493652,-10.185029983520508,-0.35933926701545715,0.10569324344396591,-0.5304238200187683,,,,,,,,
imu,1777665746.1458886,118281257000,0.23073309659957886,3.4718713760375977,-10.165840148925781,-0.18221771717071533,0.022282280027866364,-0.223771333694458,,,,,,,,
imu,1777665746.1491754,118291257000,-0.12915213406085968,2.3933186531066895,-10.268982887268066,-0.5554522275924683,0.08098722249269485,0.02753363363444805,,,,,,,,
imu,1777665746.1582298,118301257000,-0.09891228377819061,1.4792802333831787,-10.07548713684082,-0.31635215878486633,-0.02896997332572937,0.07905931770801544,,,,,,,,
imu,1777665746.1742253,118311257000,0.24370703101158142,1.2358758449554443,-9.773235321044922,-0.31607556343078613,-0.09956633299589157,0.024678796529769897,,,,,,,,
imu,1777665746.178813,118321257000,0.11734316498041153,1.442529320716858,-10.339859008789062,-0.19030597805976868,-0.15271343290805817,0.027702581137418747,,,,,,,,
imu,1777665746.1957154,118331257000,1.827397346496582,-0.8906335830688477,-9.517165184020996,-0.08864074945449829,0.06472285836935043,-0.05241663008928299,,,,,,,,
imu,1777665746.1991282,118341257000,-0.6342922449111938,0.9722124338150024,-9.04568099975586,0.020165715366601944,-0.04713524878025055,-0.04795242100954056,,,,,,,,
imu,1777665746.2084641,118351257000,-0.737706184387207,1.0646896362304688,-8.69810962677002,0.1267879158258438,-0.20580965280532837,0.06608682870864868,,,,,,,,
imu,1777665746.224042,118361257000,-0.11890532076358795,-0.013912295922636986,-8.812694549560547,0.16918200254440308,-0.24399471282958984,0.08093510568141937,,,,,,,,
imu,1777665746.2318637,118371257000,0.4394668638706207,-0.2322799265384674,-8.94771671295166,0.1645912081003189,-0.23325970768928528,0.06445997953414917,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2476754,118381257000,-0.3964332044124603,-0.18248626589775085,-9.086837768554688,0.05548769608139992,-0.13708683848381042,0.12838663160800934,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2514932,118391257000,-0.15796905755996704,-0.25065669417381287,-9.479272842407227,-0.07208754122257233,-0.01370024960488081,0.15461555123329163,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2579763,118401257000,-0.5045565366744995,-0.3645579516887665,-9.658744812011719,-0.049404438585042953,-0.05795443803071976,0.16965855658054352,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2738426,118411257000,-0.26824212074279785,-0.007493383251130581,-9.8562593460083,-0.0769718810915947,-0.036592237651348114,0.1607590615749359,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2864213,118421257000,-0.44586217403411865,0.25615569949150085,-9.798595428466797,-0.07978212833404541,-0.02582976222038269,0.1594075858592987,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.2968647,118431257000,-0.7233039736747742,0.39466750621795654,-9.633345603942871,-0.09762104600667953,0.03952817991375923,0.1665070354938507,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.298843,118441257000,-1.064348816871643,0.27540209889411926,-9.260550498962402,-0.08792401105165482,0.054783061146736145,0.08968621492385864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3080003,118451257000,-0.6778013110160828,0.9533061385154724,-9.251341819763184,-0.12494079023599625,0.19821245968341827,0.028653688728809357,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3240948,118461257000,-0.6159847974777222,1.1249148845672607,-9.078535079956055,-0.06614042818546295,0.21684522926807404,0.009705036878585815,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3286686,118471257000,-0.4847713112831116,1.2541307210922241,-9.417900085449219,-0.027492616325616837,0.20006030797958374,-0.01555425301194191,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3455513,118481257000,-0.2594676613807678,1.2903815507888794,-9.372695922851562,-0.02168259024620056,0.21948592364788055,-0.049354828894138336,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.348824,118491257000,-0.4894448220729828,1.0448952913284302,-9.390707969665527,0.044724930077791214,0.10486708581447601,-0.08994227647781372,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3579874,118501257000,-0.8324747085571289,0.5938678979873657,-9.208329200744629,0.05622168257832527,0.05261395871639252,-0.16098003089427948,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3737822,118511257000,0.11087609082460403,0.7879085540771484,-9.451543807983398,0.04498140513896942,0.10959050059318542,-0.22618508338928223,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3781884,118521257000,-0.3500787019729614,0.9763623476028442,-9.480691909790039,0.0850655809044838,0.048831649124622345,-0.29004648327827454,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3964026,118531257000,-0.3061458468437195,0.84598708152771,-9.438576698303223,0.10617269575595856,0.06635985523462296,-0.36526158452033997,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.3986082,118541257000,-0.8294578790664673,1.5449758768081665,-10.160674095153809,0.3102867305278778,-0.03388150781393051,-0.4062708914279938,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4079273,118551257000,0.3970378041267395,1.9602627754211426,-11.543024063110352,0.7264199256896973,0.1031266525387764,-0.4413248598575592,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4239378,118561257000,0.4150013327598572,2.1574819087982178,-13.465015411376953,1.4604429006576538,0.20798462629318237,-0.42430299520492554,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4319654,118571257000,3.348794937133789,-0.48466572165489197,-12.125624656677246,2.0115673542022705,0.5980238318443298,-0.49915528297424316,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4484313,118581257000,1.4214073419570923,0.028761431574821472,-9.189478874206543,2.072551727294922,0.6656652688980103,-0.7745500206947327,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4518697,118591257000,-0.6742223501205444,1.119405746459961,-7.496682167053223,1.8808029890060425,0.1832543909549713,-0.7909625768661499,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.458889,118601257000,-0.550859808921814,0.8075087070465088,-7.220549583435059,1.5674177408218384,0.17810505628585815,-0.7032395601272583,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.474044,118611257000,-0.2657621502876282,0.4181388020515442,-7.829682350158691,1.2421547174453735,0.11693304032087326,-0.6926984190940857,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.477519,118621257000,-0.05508579686284065,-0.3055143654346466,-8.712626457214355,1.0269392728805542,0.09887057542800903,-0.783604085445404,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.496005,118631257000,0.3109471797943115,0.6463432908058167,-10.132373809814453,0.9323443174362183,0.13924452662467957,-0.7975142598152161,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.4992094,118641257000,0.3826497793197632,1.4678733348846436,-11.309414863586426,1.0290179252624512,0.13695545494556427,-0.6985744833946228,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5083838,118651257000,0.23515692353248596,0.9538480639457703,-11.639513969421387,1.283207654953003,0.09375889599323273,-0.6669365763664246,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5242758,118661257000,0.2734870910644531,-0.6777466535568237,-12.008557319641113,1.5530670881271362,0.010089310817420483,-0.7553261518478394,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.527838,118671257000,0.98038250207901,0.2903972864151001,-11.369081497192383,1.8694947957992554,0.13641980290412903,-0.8482857942581177,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5465922,118681257000,0.0987275093793869,-0.44489410519599915,-8.846243858337402,1.6992249488830566,0.31681156158447266,-0.6427298784255981,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.548832,118691259000,-0.7020553350448608,-0.5067604780197144,-8.713784217834473,1.7712637186050415,0.25848084688186646,-0.6314226984977722,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5579731,118701257000,-1.2857666015625,0.9289379119873047,-9.461753845214844,1.7409363985061646,0.3205491900444031,-0.45169904828071594,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5732982,118711257000,-0.6426060795783997,-0.7608509063720703,-10.02606201171875,1.7222001552581787,0.36118268966674805,-0.26542285084724426,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.577851,118721257000,-1.2503551244735718,-1.0914469957351685,-11.174118995666504,1.6921414136886597,0.6245806813240051,-0.20448055863380432,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5954742,118731257000,-1.3119196891784668,-1.1277300119400024,-11.413538932800293,1.6517245769500732,1.1752264499664307,-0.10310497134923935,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.5985892,118741257000,0.3589918315410614,-1.7927976846694946,-11.20959186553955,1.5395756959915161,1.8637908697128296,0.08864399045705795,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.607633,118751257000,2.4442758560180664,-2.434967517852783,-9.798070907592773,1.4232966899871826,2.006577491760254,0.10600883513689041,0.0,0.0,0.0,0.0,0.0,0.0,0,0
imu,1777665746.6261404,118761257000,3.0245258808135986,-2.942750930786133,-8.499090194702148,1.0640461444854736,2.34938645362854,-0.014461871236562729,0.0,0.0,0.0,0.0,0.0,0.0,0,0
