0,0
0.1,0.00877748567912164
0.2,0.0175798982513425
0.3,0.0264078587596284
0.4,0.0352644983564548
0.5,0.0441452354422962
0.6,0.0530535267816037
0.7,0.0619838479707208
0.8,0.0709349774037102
0.9,0.0799156896373546
1,0.0889226402168872
1.1,0.0979515378011408
1.2,0.107001203789289
1.3,0.11607486387117
1.4,0.125175288269322
1.5,0.134298133640505
1.6,0.143441305162585
1.7,0.152603204884997
1.8,0.161782582963512
1.9,0.170980520937918
2,0.180197800831801
2.1,0.189434392280141
2.2,0.198689346999308
2.3,0.207960674650111
2.4,0.217245204238458
2.5,0.226542623485279
2.6,0.235858769144242
2.7,0.245196648075478
2.8,0.254555320376231
2.9,0.263938175981711
3,0.273352334807255
3.1,0.28279258931797
3.2,0.292260521868608
3.3,0.301849295601722
3.4,0.311380810845941
3.5,0.321035978362278
3.6,0.330629332064034
3.7,0.340347742919643
3.8,0.350093561839857
3.9,0.35976283097092
4,0.369562515760393
4.1,0.37927156300178
4.2,0.389123133826395
4.3,0.398996260069564
4.4,0.408772819502467
4.5,0.418689701788389
4.6,0.428624692270283
4.7,0.438579496750271
4.8,0.448426255328922
4.9,0.458431695245434
5,0.468467316652508
5.1,0.47853289096752
5.2,0.488627549181492
5.3,0.498599415210132
5.4,0.508747701685458
5.5,0.518917561502212
5.6,0.529116250046249
5.7,0.539336588632005
5.8,0.54958542726205
5.9,0.559844653697389
6,0.570132607318896
6.1,0.580439686119405
6.2,0.590770417873597
6.3,0.601125496119016
6.4,0.611508683471431
6.5,0.621914681440341
6.6,0.632346718857424
6.7,0.642798808317507
6.8,0.65327578108661
6.9,0.663770122346046
7,0.674291929324572
7.1,0.684831779077967
7.2,0.695603655284635
7.3,0.706182374248373
7.4,0.716781749231225
7.5,0.727396976312591
7.6,0.738203317074793
7.7,0.748844473164155
7.8,0.759502307578186
7.9,0.770177900219515
8,0.781084850109471
8.1,0.791802098852795
8.2,0.802530994467811
8.3,0.813496599020003
8.4,0.824262535740686
8.5,0.835049165404291
8.6,0.846086805013708
8.7,0.856917151745443
8.8,0.867997426047553
8.9,0.87886842263332
9,0.88999003666513
9.1,0.9008889440063
9.2,0.912043194053452
9.3,0.922939307435327
9.4,0.93404837599755
9.5,0.944859429078333
9.6,0.955863625682866
9.7,0.966830799017278
9.8,0.977475732735553
9.9,0.988324892878952
10,0.99884326149377
10.1,1.00957964241557
10.2,1.02025395793045
10.3,1.03086619255697
10.4,1.04113452906438
10.5,1.05159937144979
10.6,1.06205811630943
10.7,1.0725342994733
10.8,1.08273366615518
10.9,1.09324013614438
11,1.10375819741151
11.1,1.11429383103091
11.2,1.12484756527945
11.3,1.13510662336904
11.4,1.14569255123128
11.5,1.15629930617762
11.6,1.16692698712715
11.7,1.17758110330777
11.8,1.18826399947814
11.9,1.19897320768675
12,1.20970919028453
12.1,1.22046993463654
12.2,1.23126148762855
12.3,1.24208196005566
12.4,1.25292804817802
12.5,1.26368096436662
12.6,1.27442250156363
12.7,1.28518983779834
12.8,1.29598640188115
12.9,1.30710004679024
13,1.317954659755
13.1,1.32884930195806
13.2,1.33977175858665
13.3,1.35073171693488
13.4,1.362009930778
13.5,1.3730355138076
13.6,1.3841001775703
13.7,1.39519966957829
13.8,1.4066326839786
13.9,1.41780483214067
14,1.42901120084983
14.1,1.44025670716153
14.2,1.45185279917785
14.3,1.46317471063742
14.4,1.47486396188217
14.5,1.48628121115883
14.6,1.49773633188793
14.7,1.5095615124297
14.8,1.52110167398996
14.9,1.53302508978472
15,1.5446552016932
15.1,1.55667533699101
15.2,1.56840714869689
15.3,1.58053252461558
15.4,1.59235861206395
15.5,1.60458856088868
15.6,1.61687635275163
15.7,1.62885772226599
15.8,1.64125661786077
15.9,1.65334277339203
16,1.66585540085939
16.1,1.67842806974968
16.2,1.69068477424623
16.3,1.70337700593432
16.4,1.7161342925085
16.5,1.72895316727192
16.6,1.74144966654091
16.7,1.75439668948634
16.8,1.76741408546012
16.9,1.78049968025811
17,1.79365164891085
17.1,1.80687352073511
17.2,1.81975297951693
17.3,1.83311160933872
17.4,1.84616531770444
17.5,1.84142206963721
17.6,1.83263942303446
17.7,1.82394597901159
17.8,1.8154924733498
17.9,1.80727857387888
18,1.79914662016598
18.1,1.7910931685555
18.2,1.78260733143512
18.3,1.77471153361806
18.4,1.76689037215726
18.5,1.75913880001069
18.6,1.75095845768331
18.7,1.74335933052914
18.8,1.73583039035134
18.9,1.72836690234784
19,1.7204731100857
19.1,1.7131483855998
19.2,1.70588837115353
19.3,1.69819522372703
19.4,1.69106536542051
19.5,1.68399713348685
19.6,1.67649751835675
19.7,1.66955021154796
19.8,1.66217500406215
19.9,1.65534945859847
20,1.64857575097418
20.1,1.64137703980851
20.2,1.63472202443049
20.3,1.62763506027969
20.4,1.62108686554022
20.5,1.61411399500338
20.6,1.60767123119361
20.7,1.60080353589708
20.8,1.59446494989005
20.9,1.58769914326975
21,1.5814599416876
21.1,1.57479811853865
21.2,1.56818128642716
21.3,1.56208796725876
21.4,1.55557050456456
21.5,1.54956304802852
21.6,1.54313728943823
21.7,1.53675708082188
21.8,1.53088755916628
21.9,1.52459961150661
22,1.51834905810525
22.1,1.51260547702829
22.2,1.50644367005323
22.3,1.50032030554699
22.4,1.49469801398677
22.5,1.48865534619602
22.6,1.48265504183745
22.7,1.47669415064615
22.8,1.47122255904817
22.9,1.46533901769754
23,1.45948941939342
23.1,1.45368073806867
23.2,1.44790576176521
23.3,1.44261568672585
23.4,1.43691350536238
23.5,1.43124564650484
23.6,1.42561444919112
23.7,1.42001256335459
23.8,1.41444922726515
23.9,1.4093545943751
24,1.40385359445131
24.1,1.39838324378017
24.2,1.39294743272308
24.3,1.38753928643983
24.4,1.38216352192976
24.5,1.37681936528939
24.6,1.37150259393868
24.7,1.36621857580888
24.8,1.36096007972175
24.9,1.35572959499506
25,1.35052833651019
25.1,1.34535894170697
25.2,1.34021189135471
25.3,1.3350948289909
25.4,1.32999885458782
25.5,1.32493554768147
25.6,1.31989458838715
25.7,1.31462483914424
25.8,1.3093506112078
25.9,1.30410792455507
26,1.29888800784971
26.1,1.29369810789915
26.2,1.28853431100426
26.3,1.28339615020989
26.4,1.27828185663921
26.5,1.27319425581105
26.6,1.26786262590728
26.7,1.26282529472993
26.8,1.25781312852178
26.9,1.25282648755837
27,1.24785950315841
27.1,1.24291759480717
27.2,1.23799770650076
27.3,1.23283807343197
27.4,1.2279656143516
27.5,1.22311445164427
27.6,1.21828568456533
27.7,1.21347916916101
27.8,1.20843408128301
27.9,1.20367116486397
28,1.19892647273595
28.1,1.19420463074268
28.2,1.18924540933542
28.3,1.18456505171552
28.4,1.17990157798653
28.5,1.17526099833222
28.6,1.17038413499843
28.7,1.16578249564203
28.8,1.16119590070322
28.9,1.15638032241843
29,1.1518313028392
29.1,1.14730237732742
29.2,1.14254724361432
29.3,1.13805816179761
29.4,1.13358643701149
29.5,1.12888692218708
29.6,1.12445346510716
29.7,1.12003618373781
29.8,1.11539701492284
29.9,1.11101699671827
30,1.10665486101411
30.1,1.10206802301324
30.2,1.09774009996126
30.3,1.09319045995764
30.4,1.08889482106735
30.5,1.08461474642494
30.6,1.0801157005635
30.7,1.07587052083019
30.8,1.07140532004715
30.9,1.06719102027485
31,1.06275840182536
31.1,1.05857275977389
31.2,1.05417055109801
31.3,1.05001579187356
31.4,1.04565036312051
31.5,1.0415603157163
31.6,1.03725187370817
31.7,1.03317759874976
31.8,1.02893492627052
31.9,1.02493840489753
32,1.02075556642864
32.1,1.01681008484939
32.2,1.01266781873541
32.3,1.00877718027379
32.4,1.0046832118953
32.5,1.00084571641098
32.6,0.996799753463224
32.7,0.992776728923172
32.8,0.989002202198923
32.9,0.985025540428663
33,0.981298892074692
33.1,0.977363521905372
33.2,0.973461142161257
33.3,0.969789612000584
33.4,0.965912412926381
33.5,0.962273686243096
33.6,0.95844197186032
33.7,0.954620293407332
33.8,0.951041636746403
33.9,0.947249196647551
34,0.943469797020701
34.1,0.939898139195023
34.2,0.936147021534676
34.3,0.932424955504415
34.4,0.928899340611837
34.5,0.925201773485529
34.6,0.921531167075299
34.7,0.918049314627341
34.8,0.914398626820777
34.9,0.91076434897897
35,0.907138834431717
35.1,0.903699573245195
35.2,0.900092944784878
35.3,0.896493766098767
35.4,0.893080531466126
35.5,0.889495917417044
35.6,0.885918267283436
35.7,0.882348002999559
35.8,0.878960669834781
35.9,0.875403672381294
36,0.871854035024887
36.1,0.868311295770317
36.2,0.86477513843276
36.3,0.861418382706079
36.4,0.857895172577845
36.5,0.854378472202698
36.6,0.850868933927301
36.7,0.847365862731105
36.8,0.844039160072093
36.9,0.840548301316302
37,0.837064287122064
37.1,0.833586813866357
37.2,0.830115163269224
37.3,0.826649730819095
37.4,0.823357078511092
37.5,0.819903875891811
37.6,0.816456783073157
37.7,0.813016098576613
37.8,0.809581108125675
37.9,0.806152442007146
38,0.802729781647105
38.1,0.799312926823014
38.2,0.796063132419785
38.3,0.792657707741473
38.4,0.789258526549859
38.5,0.785864863659914
38.6,0.782477066252485
38.7,0.779095009719862
38.8,0.775718362405125
38.9,0.772347524582758
39,0.76898258700065
39.1,0.765623169060606
39.2,0.762269289893461
39.3,0.758920843853101
39.4,0.755577978592067
39.5,0.752240312803825
39.6,0.748908209791584
39.7,0.745581676516667
39.8,0.742260711005783
39.9,0.738944951301261
40,0.73563447439805
40.1,0.732329551089211
40.2,0.729029912358415
40.3,0.725735694481869
40.4,0.722446742692256
40.5,0.719163165665935
40.6,0.71588483596598
40.7,0.712611774183935
40.8,0.70934393835524
40.9,0.706081287631589
41,0.702823651567967
41.1,0.699571278775791
41.2,0.696324221805313
41.3,0.693082095467936
41.4,0.689845134046771
41.5,0.686613258874208
41.6,0.683386255118102
41.7,0.680164383877941
41.8,0.67694782199717
41.9,0.673736306800766
42,0.670392261445444
42.1,0.667191558354106
42.2,0.663995811545489
42.3,0.6608053532087
42.4,0.65762006478967
42.5,0.654439945988713
42.6,0.651264876822135
42.7,0.648094950132682
42.8,0.644797305417662
42.9,0.641638299618808
43,0.638484469906922
43.1,0.635335788080536
43.2,0.632192198622729
43.3,0.629053766761653
43.4,0.625920516306638
43.5,0.622663778906548
43.6,0.619541470734024
43.7,0.616424340964791
43.8,0.61331233251156
43.9,0.610205512676018
44,0.606978484622974
44.1,0.603882921095067
44.2,0.600792684116138
44.3,0.597707442434099
44.4,0.594504505493939
44.5,0.591430328657808
44.6,0.588361932052113
44.7,0.585299301341864
44.8,0.58224168817565
44.9,0.579069427140535
45,0.576023548794
45.1,0.572982863197812
45.2,0.569947920614685
45.3,0.566800965018125
45.4,0.563778062472463
45.5,0.560760827802416
45.6,0.557633365841797
45.7,0.554628160766651
45.8,0.55162875279228
45.9,0.548635419446852
46,0.545534483566364
46.1,0.542553577929864
46.2,0.539578683611247
46.3,0.536498125108791
46.4,0.533536070577793
46.5,0.530580131325945
46.6,0.527520540519576
46.7,0.524577990183753
46.8,0.521641869320803
46.9,0.518603913918909
47,0.515681470275695
47.1,0.512658547055228
47.2,0.509749883567032
47.3,0.506848013204336
47.4,0.503847827558381
47.5,0.500960456009473
47.6,0.498080077250521
47.7,0.495103393566361
47.8,0.492238070530763
47.9,0.489277613465363
48,0.486427681280188
48.1,0.48358525377083
48.2,0.480649720688507
48.3,0.477823279262701
48.4,0.474905164739734
48.5,0.47209500270736
48.6,0.469194470403822
48.7,0.466401120179413
48.8,0.463616111545016
48.9,0.460742775647505
49,0.457975126800929
49.1,0.45512050273112
49.2,0.452370804819441
49.3,0.449535780755204
49.4,0.446804880327567
49.5,0.443989862317621
49.6,0.441277940082815
49.7,0.438483353076113
49.8,0.435791153325158
49.9,0.433017774854314
50,0.430345998001586
50.1,0.427594413784431
50.2,0.424943580963943
50.3,0.422214392956949
50.4,0.419585298147132
50.5,0.416879360914732
50.6,0.414272821111734
50.7,0.411590865903793
50.8,0.409007601068667
50.9,0.406350454236044
51,0.40370629899183
51.1,0.401159832421734
51.2,0.398541658073188
51.3,0.39602048579864
51.4,0.393429005369841
51.5,0.390933972239102
51.6,0.388370272115964
51.7,0.385821095983826
51.8,0.38336754149772
51.9,0.380847580706122
52,0.378422716441684
52.1,0.375932950657678
52.2,0.373458909863928
52.3,0.371079190811493
52.4,0.368636872457416
52.5,0.366288463089853
52.6,0.363879020443139
52.7,0.361486716996681
52.8,0.359187771913621
52.9,0.35683025330855
53,0.354490817828797
53.1,0.352244203717106
53.2,0.34994131256778
53.3,0.347657428314989
53.4,0.34546596696249
53.5,0.343220683902151
53.6,0.340995429895277
53.7,0.338862224018959
53.8,0.336677571050873
53.9,0.334514004516333
54,0.332371931995736
54.1,0.33032171218255
54.2,0.328223538485625
54.3,0.32614806897043
54.4,0.324164292215888
54.5,0.322134898314667
54.6,0.320129382735099
54.7,0.318148185739149
54.8,0.316258757966736
54.9,0.314327056736748
55,0.312420868787151
55.1,0.310540702855961
55.2,0.308752468387331
55.3,0.306925357135633
55.4,0.305125596849056
55.5,0.303353579923511
55.6,0.301673830328493
55.7,0.299958528557071
55.8,0.298272443354801
55.9,0.29661602216476
56,0.294989719083533
56.1,0.293456237172737
56.2,0.291891224392851
56.3,0.290357732758664
56.4,0.288856237043532
56.5,0.287387200042352
56.6,0.285951068596732
56.7,0.284608712870775
56.8,0.283239532127443
56.9,0.281904683003906
57,0.280604625050452
57.1,0.279339809602687
57.2,0.278110679010011
57.3,0.276917665852561
57.4,0.275819743955628
57.5,0.274699982657408
57.6,0.273617577907571
57.7,0.272572966948067
57.8,0.271566585465895
57.9,0.270598819875994
58,0.269670049313387
58.1,0.268780644544653
58.2,0.267930966869686
58.3,0.267178108443179
58.4,0.266408762074885
58.5,0.265680167499681
58.6,0.26499263716466
58.7,0.264346468537427
58.8,0.26374194302851
58.9,0.263179353837903
59,0.262660746652953
59.1,0.262188261796713
59.2,0.26176246233775
59.3,0.261382837226507
59.4,0.261047792929795
59.5,0.260754647661801
59.6,0.260499628289754
59.7,0.260277869975768
59.8,0.260083418600033
59.9,0.259909235996837
60,0.259747208026707
60.0359571719015,0.259690186132064
