Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.84,4,0.0791365497626214572360345552,0.111682709191235,0.111682709191235,0.0795235084213142,0.0795235084213142,0.457120975186482,0.4637980434371183898015031448,0.2333815131369353898015031448,0.230416530300183,6.6434160554113268155953077318,131.95184813942922057956917625,131.9518422854278584945331208,2279034000
12.85,4,0.0791219295323234972360345552,0.111656355805602,0.111656355805602,0.0795088167016131,0.0795088167016131,0.456954718640138,0.4636303535641130411687179052,0.2332927537113330411687179052,0.23033759985278,6.6410140746083286169076056948,131.93724017015200559188130511,131.93723430946423286220391548,2280809000
12.86,4,0.0791073462738126472360345552,0.111630058063489,0.111630058063489,0.0794941621344823,0.0794941621344823,0.456788725229309,0.4634629300671324137360036665,0.2332041182654124137360036665,0.23025881180172,6.6386159093583226934471038452,131.92264723929529495947847996,131.92264137191237236030194192,2282584000
12.87,4,0.0790927911599836772360345552,0.1116038077256,0.1116038077256,0.079479535849654,0.079479535849654,0.456623004287062,0.4632957816817659263462114832,0.2331156157044729263462114832,0.230180165977293,6.6362216847893939826563070245,131.90805927709273397588991623,131.90805340300360023503572119,2284359000
12.88,4,0.0790782738238808972360345552,0.111577612782155,0.111577612782155,0.079464947527276,0.079464947527276,0.456457531308258,0.4631288845199364297878001133,0.2330272223101494297878001133,0.230101662209787,6.6338310587300400980207428754,131.89349354841349703687789533,131.89348766761080993847230223,2286134000
12.89,4,0.0790637846180256972360345552,0.111551463997995,0.111551463997995,0.0794503874726956,0.0794503874726956,0.456292313202513,0.4629622448302178628363125794,0.2329389445007278628363125794,0.23002330032949,6.6314441206845163009398934383,131.87893064251658514766198834,131.87892475498862060005974523,2287909000
12.90,4,0.0790493221766283272360345552,0.111525360597875,0.111525360597875,0.0794358543134449,0.0794358543134449,0.456127358558434,0.4627958711262164527611970864,0.2328507909595244527611970864,0.229945080166692,6.6290609926012325288562635543,131.86439130676749660975036934,131.86438541250742712938288459,2289684000
12.91,4,0.0790348978511332572360345552,0.111499314658094,0.111499314658094,0.079421359456474,0.079421359456474,0.455962676549827,0.4626297734017909137240008168,0.2327627718501109137240008168,0.22986700155168,6.6266818176317253671263124624,131.84986124291596250661286429,131.84985534191393221637581991,2291459000
12.92,4,0.0790205104553776372360345552,0.111473323370232,0.111473323370232,0.0794069017098201,0.0794069017098201,0.455798244101886,0.4624639284424395506250960601,0.2326748641276985506250960601,0.229789064314741,6.6243062632527501052785906071,131.83535177799759782050852134,131.83534587024609367181285009,2293234000
12.93,4,0.0790061408043360072360345552,0.111447367273802,0.111447367273802,0.0793924617946475,0.0793924617946475,0.45563405929012,0.4622983329708640275381509975,0.2325870646846960275381509975,0.229711268286168,6.6219342825204210047125800282,131.82084723412986191943576004,131.82084131961746308527867646,2295009000
12.94,4,0.0789918082478436972360345552,0.111421467285044,0.111421467285044,0.0793780591554077,0.0793780591554077,0.455470142483068,0.4621330087650296115815261166,0.2324993954687856115815261166,0.229633613296244,6.6195661873811673549568311675,131.80635747149786570799409495,131.80635155021594212298682003,2296784000
12.95,4,0.0789775126006392172360345552,0.111395621733361,0.111395621733361,0.0793636936059332,0.0793636936059332,0.455306472458906,0.4619679345382733544773644135,0.2324118353630113544773644135,0.229556099175262,6.6172016729260003892817576651,131.79188746489516400894685645,131.79188153683596390843440412,2298559000
12.96,4,0.0789632348559487872360345552,0.111369813123888,0.111369813123888,0.0793493460465118,0.0793493460465118,0.45514307283498,0.4618031326300298473491865136,0.2323244068765228473491865136,0.229478725753507,6.6148410591437763972159099635,131.77742424730197148517249403,131.77741831245506844266856104,2300334000
12.97,4,0.0789490030070170072360345552,0.111344067984925,0.111344067984925,0.0793350446072682,0.0793350446072682,0.454979919721809,0.4616385810595316856169386396,0.2322370881982626856169386396,0.229401492861269,6.6124840311831639922448157043,131.76298712490172706278391547,131.76298118326082824730546076,2302109000
12.98,4,0.0789347890471128672360345552,0.111318359500051,0.111318359500051,0.0793207611445253,0.0793207611445253,0.454817033082845,0.4614742978709838605263712134,0.2321498975421478605263712134,0.229324400328836,6.6101308475084304076388885282,131.74856777586917910486397974,131.74856182742652074837504724,2303884000
12.99,4,0.0789206109695228172360345552,0.111292704259912,0.111292704259912,0.0793065137395523,0.0793065137395523,0.454654390969775,0.4613102623268418471815401163,0.2320628143403438471815401163,0.229247447986498,6.6077812110760429610557472757,131.73414540497972588967740778,131.73413944972202689337238577,2305658000
13.00,4,0.0789064607675574472360345552,0.111267094540726,0.111267094540726,0.0792922943465092,0.0792922943465092,0.454491998269195,0.4611464787630148205155319021,0.2319758430984738205155319021,0.229170635664541,6.6054351839934095618088283895,131.71974748040991514267120889,131.71974151833073289718060756,2307433000
13.01,4,0.0788923464345446672360345552,0.111241539565825,0.111241539565825,0.0792781109978091,0.0792781109978091,0.454329871731545,0.4609829645325258776627040215,0.2318890013392708776627040215,0.229093963193255,6.6030930148242744712976139094,131.70535938599811441071511574,131.70535341708776482363005908,2309209000
13.02,4,0.0788782699638363872360345552,0.111216041277694,0.111216041277694,0.0792639656965511,0.0792639656965511,0.454168010420063,0.4608197188363967269237135567,0.2318022884334677269237135567,0.229017430402929,6.6007546921241146269646086775,131.69098403905170949478524597,131.69097806330116698353474687,2310983000
13.03,4,0.0788642093488016672360345552,0.111190574826471,0.111190574826471,0.079249836328497,0.079249836328497,0.454006375985751,0.4606567016856068488141350450,0.2317156645617568488141350450,0.22894103712385,6.5984196430924166422953403339,131.67662751579135656768269603,131.67662153319254824583959783,2312758000
13.04,4,0.0788501845828317272360345552,0.111165163078735,0.111165163078735,0.0792357429848011,0.0792357429848011,0.45384500741742,0.4604939535690843228161003572,0.2316291703827773228161003572,0.228864783186307,6.5960884476903238068183593232,131.66228087724458160823190265,131.66227488778771829911920698,2314533000
13.05,4,0.0788361868342458572360345552,0.111139797174408,0.111139797174408,0.0792216767905977,0.0792216767905977,0.453683905236475,0.4603314743889162716430231184,0.2315428059683292716430231184,0.228788668420587,6.5937611045154356777610564821,131.64795712157471387650668614,131.64795112525344596303503874,2316308000
13.06,4,0.0788222257463928772360345552,0.111114485419973,0.111114485419973,0.0792076474363893,0.0792076474363893,0.453523049312095,0.4601692446427493693493090469,0.2314565519857673693493090469,0.228712692656982,6.5914373342170302206950050549,131.63363512314555636772744268,131.6336291199479331318402359,2318083000
13.07,4,0.0788082904879008672360345552,0.111089216776552,0.111089216776552,0.0791936440378413,0.0791936440378413,0.453362437814317,0.4600072617350465416845303629,0.2313704060092685416845303629,0.228636855725778,6.5891170996168183730627098822,131.61934223322653809761170166,131.61933622314719562533129666,2319858000
13.08,4,0.0787943812263428172360345552,0.111063992932645,0.111063992932645,0.079179666763346,0.079179666763346,0.453202092475814,0.4598455474633237886206218167,0.2312843900060607886206218167,0.228561157457263,6.5868007129412730441776074047,131.60504787033699856529248362,131.60504185336381631860071854,2321633000
13.09,4,0.0787805086067429272360345552,0.111038821322939,0.111038821322939,0.0791657263099791,0.0791657263099791,0.453041966268697,0.4596840554328684817034343334,0.2311984577511434817034343334,0.228485597681725,6.5844875096350571996112708641,131.59077653991245970900649322,131.59077051603838736280469318,2323408000
13.10,4,0.0787666519705479072360345552,0.111013685938755,0.111013685938755,0.0791518019181722,0.0791518019181722,0.452882127858774,0.4595228530255113834083177648,0.2311126767960563834083177648,0.228410176229455,6.5821784548717841007631823026,131.57651491438528594399489385,131.57650888360092239922896094,2325183000
13.11,4,0.0787528409638908672360345552,0.110988612268332,0.110988612268332,0.0791379233790206,0.0791379233790206,0.452722514672031,0.4593618795976372246670533488,0.2310269866668962246670533488,0.228334892930741,6.5798726799956636850758465601,131.56226039916967977953699609,131.56225436146424763071769742,2326958000
